time (min),f (Hz),d (ppm)
0.0,0.39000000059604645,0.5461428571428542
0.00999999999999801,0.0,0.5061428571428621
0.00999999999999801,0.46000000089406967,0.5661428571428644
0.020000000000003126,0.10999999940395355,0.5461428571428542
0.030000000000001137,0.5,0.6161428571428473
0.030000000000001137,0.7600000016391277,0.5661428571428644
0.03999999999999915,0.14000000059604645,0.5061428571428621
0.04999999999999716,1.0,0.5261428571428439
0.04999999999999716,0.830000001937151,0.5961428571428655
0.060000000000002274,0.7399999983608723,0.5661428571428644
0.07000000000000028,1.1000000014901161,0.5661428571428644
0.0799999999999983,0.8099999986588955,0.5661428571428644
0.0799999999999983,2.6900000013411045,0.5361428571428632
0.09000000000000341,2.3700000010430813,0.45614285714285074
0.10000000000000142,3.1099999994039536,0.5061428571428621
0.10000000000000142,2.269999999552965,0.4961428571428428
0.10999999999999943,2.4899999983608723,0.5061428571428621
0.11999999999999744,1.830000001937151,0.46614285714284165
0.13000000000000256,1.0700000002980232,0.516142857142853
0.13000000000000256,-0.05999999865889549,0.476142857142861
0.14000000000000057,-0.6900000013411045,0.4961428571428428
0.14000000000000057,-2.2399999983608723,0.4861428571428519
0.14999999999999858,-2.8099999986588955,0.5461428571428542
0.1599999999999966,-3.199999999254942,0.476142857142861
0.1700000000000017,-4.410000000149012,0.5461428571428542
0.17999999999999972,-4.6099999994039536,0.6161428571428473
0.17999999999999972,-5.320000000298023,0.5961428571428655
0.18999999999999773,-6.120000001043081,0.5861428571428462
0.20000000000000284,-7.96000000089407,0.5361428571428632
0.21000000000000085,-9.100000001490116,0.5861428571428462
0.21000000000000085,-9.059999998658895,0.5761428571428553
0.21999999999999886,-9.609999999403954,0.5761428571428553
0.21999999999999886,-10.25,0.6261428571428667
0.22999999999999687,-11.199999999254942,0.6761428571428496
0.240000000000002,-11.640000000596046,0.6561428571428678
0.25,-12.620000001043081,0.6661428571428587
0.25,-13.300000000745058,0.6361428571428576
0.259999999999998,-14.32999999821186,0.6461428571428485
0.2700000000000031,-15.300000000745058,0.6161428571428473
0.2700000000000031,-15.320000000298023,0.6661428571428587
0.28000000000000114,-16.800000000745058,0.6461428571428485
0.28999999999999915,-18.37999999895692,0.7161428571428416
0.29999999999999716,-18.350000001490116,0.6661428571428587
0.29999999999999716,-18.609999999403954,0.6661428571428587
0.3100000000000023,-19.359999999403954,0.7361428571428519
0.3200000000000003,-21.41000000014901,0.7161428571428416
0.3299999999999983,-21.320000000298023,0.7061428571428507
0.3299999999999983,-23.269999999552965,0.7861428571428632
0.3400000000000034,-23.469999998807907,0.766142857142853
0.3500000000000014,-24.57999999821186,0.766142857142853
0.3500000000000014,-25.37000000104308,0.7461428571428428
0.35999999999999943,-27.010000001639128,0.7761428571428439
0.36999999999999744,-27.12000000104308,0.726142857142861
0.36999999999999744,-27.87000000104308,0.8161428571428644
0.38000000000000256,-29.530000001192093,0.7861428571428632
0.39000000000000057,-30.62999999895692,0.7961428571428542
0.3999999999999986,-30.850000001490116,0.766142857142853
0.3999999999999986,-32.07000000029802,0.8361428571428462
0.4099999999999966,-33.30000000074506,0.8161428571428644
